id,player_id,match_id,agent_id,team_id,kills,deaths,assists,kda
962,404,8324,14,5136,6,10,3,0.9
963,536,21566,15,2608,2,22,0,0.09090909090909091
964,582,27201,4,3252,23,26,18,1.5769230769230769
966,333,19798,2,4274,14,14,7,1.5
969,457,28800,7,11874,6,7,4,1.4285714285714286
970,502,17360,14,5301,0,16,4,0.25
972,340,20878,3,2438,23,5,1,4.8
973,18,24494,18,12709,8,7,6,2.0
979,2,12969,15,3272,1,22,16,0.7727272727272727
980,437,21877,9,5529,28,11,11,3.5454545454545454
982,266,2853,14,4225,30,30,13,1.4333333333333333
984,495,21728,16,10684,12,19,6,0.9473684210526315
985,151,2760,9,2463,1,4,8,2.25
986,648,26893,9,12233,21,22,0,0.9545454545454546
987,945,20066,16,158,24,11,20,4.0
989,691,6024,12,14274,22,2,0,11.0
991,990,16469,4,5152,0,8,13,1.625
992,574,14643,7,5316,18,28,3,0.75
997,238,953,11,6659,28,23,0,1.2173913043478262
999,848,21975,6,11593,20,20,9,1.45
1000,493,29652,20,7984,27,8,10,4.625
1005,866,22689,20,12739,17,18,7,1.3333333333333333
1006,791,1537,11,14176,19,11,0,1.7272727272727273
1007,187,16985,15,6183,15,16,1,1.0
1008,328,1112,13,6688,3,24,13,0.6666666666666666
1009,333,20547,12,13723,11,12,0,0.9166666666666666
1010,898,14871,5,6713,11,12,9,1.6666666666666667
1011,309,18039,1,9601,15,30,4,0.6333333333333333
1013,141,17814,12,13931,24,18,20,2.4444444444444446
1015,896,1482,1,1766,1,4,20,5.25
1018,117,19087,16,10872,6,13,2,0.6153846153846154
1019,864,1388,19,14189,15,23,1,0.6956521739130435
1021,98,9533,13,1579,4,4,17,5.25
1022,378,14672,5,10415,26,17,9,2.0588235294117645
1024,363,22295,4,2050,2,4,19,5.25
1026,474,12464,6,4539,15,14,18,2.357142857142857
1027,148,4331,19,8920,3,5,2,1.0
1029,512,20008,8,6263,11,24,6,0.7083333333333334
1031,538,131,9,9067,25,12,4,2.4166666666666665
1032,582,13643,3,4226,14,15,6,1.3333333333333333
1033,662,19938,15,3719,11,10,19,3.0
1034,639,13508,13,7078,24,17,16,2.3529411764705883
1037,249,14926,6,11245,12,15,14,1.7333333333333334
1038,910,20525,15,9185,28,25,20,1.92
1040,127,25226,11,5018,30,28,16,1.6428571428571428
1042,600,19106,13,13524,15,14,7,1.5714285714285714
1044,204,5418,18,13876,30,5,20,10.0
1048,207,26067,7,8146,13,26,17,1.1538461538461537
1049,632,20840,1,8618,7,14,3,0.7142857142857143
1050,302,10440,5,11834,6,6,18,4.0
1052,228,25131,15,1765,21,2,16,18.5
1054,503,15516,18,4263,29,20,3,1.6
1055,833,1618,7,3794,7,0,17,24.0
1056,846,13986,5,14572,3,10,18,2.1
1058,947,19721,19,6742,2,21,11,0.6190476190476191
1060,452,14291,13,9521,0,5,7,1.4
1063,91,2203,16,4445,0,29,7,0.2413793103448276
1065,818,24953,13,3759,21,6,6,4.5
1066,642,4904,17,2660,11,10,3,1.4
1070,809,1082,15,1274,3,3,1,1.3333333333333333
1071,111,14112,19,1482,16,0,8,24.0
1077,814,1485,13,8220,18,11,4,2.0
1079,658,10397,3,10957,22,17,6,1.6470588235294117
1080,537,580,20,10203,29,10,18,4.7
1082,977,27205,7,914,7,19,7,0.7368421052631579
1084,284,23633,5,26,19,15,8,1.8
1085,336,21759,10,4807,27,20,14,2.05
1087,209,21905,3,13452,20,22,8,1.2727272727272727
1088,192,6091,18,13934,27,21,10,1.7619047619047619
1090,356,2198,16,13508,3,18,11,0.7777777777777778
1092,362,24118,6,9936,21,21,19,1.9047619047619047
1093,456,26501,19,8969,7,21,16,1.0952380952380953
1095,217,7283,2,13251,4,11,2,0.5454545454545454
1098,981,29340,7,11071,6,1,2,8.0
1099,160,5135,8,5942,9,30,1,0.3333333333333333
1105,449,24916,7,12407,10,15,19,1.9333333333333333
1106,911,12528,13,14859,21,25,3,0.96
1109,926,24073,12,5902,28,7,18,6.571428571428571
1110,443,3961,15,14009,12,22,5,0.7727272727272727
1112,885,1310,17,12970,22,16,17,2.4375
1113,689,20986,17,1164,7,18,7,0.7777777777777778
1116,245,9413,7,4797,5,11,9,1.2727272727272727
1117,886,7257,9,4902,19,17,3,1.2941176470588236
1118,579,3205,7,2250,10,0,11,21.0
1119,190,9748,6,1282,13,27,20,1.2222222222222223
1120,318,1276,6,4727,3,26,14,0.6538461538461539
1122,79,3384,15,13847,14,27,8,0.8148148148148148
1125,964,9192,1,11413,7,18,16,1.2777777777777777
1126,800,5883,13,6249,28,3,19,15.666666666666666
1127,41,11866,9,8699,9,6,3,2.0
1132,103,4888,2,8394,27,9,15,4.666666666666667
1133,91,936,3,7282,25,3,7,10.666666666666666
1135,836,3539,6,1006,6,10,18,2.4
1137,27,29423,19,7197,5,16,6,0.6875
1138,744,16595,15,5952,3,23,5,0.34782608695652173
1141,757,8764,1,5232,17,2,2,9.5
1143,76,10262,5,1676,19,17,14,1.9411764705882353
1145,982,9900,5,10210,0,14,9,0.6428571428571429
1146,742,20087,18,6088,21,2,13,17.0
1147,746,7690,8,8560,5,4,11,4.0
1148,401,27105,11,389,8,4,15,5.75
1150,771,16130,20,4530,19,25,19,1.52
1154,282,12251,7,13719,13,25,16,1.16
1159,139,1782,16,5680,18,23,7,1.0869565217391304
1160,415,23360,16,1732,12,11,14,2.3636363636363638
1162,122,24201,7,8732,23,1,19,42.0
1164,671,6362,11,3910,27,24,17,1.8333333333333333
1165,754,5740,7,2765,4,28,1,0.17857142857142858
1166,883,28424,8,5728,24,23,7,1.3478260869565217
1167,513,11538,7,12468,28,9,17,5.0
1168,471,1256,1,4783,25,0,11,36.0
1170,607,29440,3,11315,20,22,5,1.1363636363636365
1171,307,24183,7,12242,2,14,2,0.2857142857142857
1174,777,12909,13,10500,12,9,3,1.6666666666666667
1176,23,21571,15,3420,6,26,1,0.2692307692307692
1178,762,7801,16,5283,15,2,13,14.0
1179,146,20544,12,14976,26,18,16,2.3333333333333335
1182,428,18723,12,4461,5,7,15,2.857142857142857
1183,575,17138,2,1725,4,6,18,3.6666666666666665
1184,388,23946,4,11950,20,25,17,1.48
1185,815,566,18,384,28,26,6,1.3076923076923077
1186,173,23727,1,9752,5,14,11,1.1428571428571428
1187,466,7948,5,3618,8,3,14,7.333333333333333
1188,522,15318,20,7221,29,4,11,10.0
1190,929,14756,3,7562,24,14,8,2.2857142857142856
1191,588,5328,20,8082,5,10,14,1.9
1193,723,3108,19,543,12,0,9,21.0
1194,13,11731,3,4241,24,16,15,2.4375
1195,79,27904,10,10411,27,5,18,9.0
1196,982,26702,1,10650,9,8,17,3.25
1198,63,676,12,3083,16,6,8,4.0
1199,643,22345,4,6942,17,15,8,1.6666666666666667
1200,164,16036,2,8006,1,8,18,2.375
1201,320,1609,3,2942,10,20,7,0.85
1205,329,8956,20,12570,15,29,3,0.6206896551724138
1207,744,12121,8,10292,16,2,5,10.5
1208,402,27415,7,10376,4,5,13,3.4
1209,26,22529,2,7094,4,19,11,0.7894736842105263
1210,272,29278,3,9788,4,30,20,0.8
1212,438,25869,9,4427,8,17,11,1.1176470588235294
1213,232,3366,18,12135,19,18,15,1.8888888888888888
1214,817,8095,1,6137,25,2,4,14.5
1216,342,7657,4,12016,22,15,1,1.5333333333333334
1217,838,5384,9,5251,27,15,11,2.533333333333333
1220,580,29471,6,8133,1,1,4,5.0
1222,443,5096,20,7866,5,25,19,0.96
1225,415,11338,12,14629,27,22,14,1.8636363636363635
1226,35,7520,3,10984,8,6,1,1.5
1227,362,2467,7,11338,12,13,20,2.4615384615384617
1230,78,13754,9,2542,20,3,10,10.0
1231,128,6950,13,10982,14,1,5,19.0
1233,798,13993,20,1573,25,5,13,7.6
1234,199,10478,12,7792,21,9,19,4.444444444444445
1235,202,7159,14,6331,11,15,5,1.0666666666666667
1241,599,25892,16,1440,7,28,12,0.6785714285714286
1242,530,9316,20,12734,19,22,18,1.6818181818181819
1247,87,2862,3,8824,11,20,20,1.55
1248,418,1201,14,13159,2,1,13,15.0
1249,345,11562,20,9596,3,9,16,2.111111111111111
1250,900,22606,2,14164,4,13,14,1.3846153846153846
1251,313,7839,10,11816,16,20,17,1.65
1252,562,23166,4,10097,4,25,6,0.4
1253,377,20499,14,1288,7,8,9,2.0
1254,5,5055,12,5608,19,16,15,2.125
1255,694,17349,6,8786,19,15,16,2.3333333333333335
1259,488,12885,3,1220,10,10,4,1.4
1260,873,9355,16,5822,12,0,19,31.0
1262,313,10147,2,2528,4,14,5,0.6428571428571429
1263,914,20996,3,4983,1,25,20,0.84
1265,489,29557,13,3953,20,5,15,7.0
1266,220,13307,11,12946,4,26,13,0.6538461538461539
1267,754,12753,15,7220,1,4,2,0.75
1268,359,17766,19,1143,3,15,7,0.6666666666666666
1269,899,21115,16,9699,16,25,17,1.32
1270,782,20205,15,1274,18,19,10,1.4736842105263157
1271,482,14182,11,12288,20,4,8,7.0
1272,225,24160,18,13850,4,2,14,9.0
1274,699,4571,6,8264,7,7,14,3.0
1276,547,19642,6,486,21,13,8,2.230769230769231
1279,465,28923,20,3685,20,14,17,2.642857142857143
1280,640,13514,3,1255,30,15,9,2.6
1281,360,20000,7,6722,24,2,0,12.0
1282,260,13918,19,1522,12,25,7,0.76
1285,748,9235,16,14240,11,27,0,0.4074074074074074
1286,801,25799,18,13928,29,13,0,2.230769230769231
1287,820,11600,14,13716,17,4,19,9.0
1288,877,26328,6,3052,12,9,13,2.7777777777777777
1289,792,11359,14,5195,25,1,20,45.0
1290,749,15456,19,9641,7,5,4,2.2
1291,711,19088,17,7135,4,18,3,0.3888888888888889
1292,899,26341,12,14997,28,20,18,2.3
1293,736,1215,1,2906,5,22,14,0.8636363636363636
1296,993,19561,6,7675,18,14,1,1.3571428571428572
1298,159,1145,20,9704,13,27,8,0.7777777777777778
1299,480,21735,19,2815,3,19,14,0.8947368421052632
1301,531,18336,17,14164,20,28,14,1.2142857142857142
1305,231,26638,2,5315,11,23,19,1.3043478260869565
1307,468,4377,12,14379,5,12,6,0.9166666666666666
1309,312,18406,1,7706,7,6,4,1.8333333333333333
1310,844,6444,18,8466,9,20,2,0.55
1311,332,15500,8,7199,4,10,5,0.9
1313,366,3034,4,1742,10,22,13,1.0454545454545454
1314,634,1197,18,5051,10,16,6,1.0
1319,732,3775,15,13808,6,1,5,11.0
1320,559,10100,12,2225,15,21,20,1.6666666666666667
1321,723,20207,1,11519,29,2,12,20.5
1322,227,12289,13,1732,12,16,15,1.6875
1323,159,17100,1,12041,17,25,19,1.44
1326,702,25730,19,13601,28,24,3,1.2916666666666667
1327,143,2081,19,9058,1,13,9,0.7692307692307693
1330,335,1708,7,3871,19,4,8,6.75
1332,179,25901,3,5750,7,19,20,1.4210526315789473
1333,771,25746,17,1161,12,21,12,1.1428571428571428
1335,72,20851,2,14374,19,20,0,0.95
1338,483,28346,1,6617,11,29,14,0.8620689655172413
1342,954,5052,1,14311,30,1,17,47.0
1345,605,1211,19,5408,1,3,9,3.3333333333333335
1346,471,6032,12,15000,9,8,13,2.75
1347,497,11787,17,7072,25,15,16,2.7333333333333334
1348,862,16141,14,4284,28,24,10,1.5833333333333333
1352,748,26212,15,11671,19,21,5,1.1428571428571428
1353,993,4721,7,5400,16,0,6,22.0
1354,283,3843,2,10418,26,26,17,1.6538461538461537
1355,848,16728,7,1926,7,20,15,1.1
1356,534,3803,19,9298,24,15,0,1.6
1358,34,2178,15,204,3,7,6,1.2857142857142858
1359,728,12227,9,6488,9,25,13,0.88
1360,322,22471,16,1965,20,25,13,1.32
1361,671,19848,3,5162,28,3,20,16.0
1362,129,23599,16,1992,8,23,2,0.43478260869565216
1363,308,29957,10,7498,24,14,10,2.4285714285714284
1365,828,2631,5,12360,11,7,8,2.7142857142857144
1367,555,17518,17,3233,28,4,7,8.75
1368,797,17011,3,2295,30,6,19,8.166666666666666
1369,732,8749,4,3099,18,14,0,1.2857142857142858
1372,136,16390,5,12313,6,26,1,0.2692307692307692
1374,1,21269,13,6381,13,10,0,1.3
1375,730,18881,3,3980,28,13,20,3.6923076923076925
1377,830,20851,6,10845,19,10,10,2.9
1379,564,5319,15,7627,13,19,7,1.0526315789473684
1380,788,8343,15,5123,16,25,0,0.64
1381,133,6960,11,1505,28,6,16,7.333333333333333
1383,849,21051,6,7264,12,27,15,1.0
1384,796,4828,17,5655,15,12,15,2.5
1387,718,18790,12,8340,5,28,8,0.4642857142857143
1388,689,29953,4,10850,17,6,14,5.166666666666667
1391,992,2833,4,8330,17,0,8,25.0
1392,328,26297,16,1882,14,28,3,0.6071428571428571
1393,736,14991,6,14162,6,26,2,0.3076923076923077
1394,101,13462,15,12430,16,30,2,0.6
1395,331,26021,16,8392,28,19,20,2.526315789473684
1398,525,17294,2,579,26,3,12,12.666666666666666
1399,584,582,1,9392,6,11,13,1.7272727272727273
1401,753,4265,8,13164,12,30,18,1.0
1402,564,17295,20,13776,18,19,18,1.894736842105263
1405,686,7746,10,14401,24,25,19,1.72
1406,832,10831,13,4467,5,0,6,11.0
1408,410,15453,7,8387,12,23,6,0.782608695652174
1409,270,22344,15,2102,19,1,6,25.0
1412,591,3594,13,2979,29,3,20,16.333333333333332
1413,276,27363,20,3194,8,21,5,0.6190476190476191
1415,960,1813,17,9650,18,22,14,1.4545454545454546
1416,848,20815,17,3163,20,25,14,1.36
1417,144,21244,4,14215,14,17,11,1.4705882352941178
1418,794,4409,5,12746,16,9,11,3.0
1420,850,7364,19,2878,13,27,9,0.8148148148148148
1421,734,23239,5,9793,21,15,2,1.5333333333333334
1422,316,2833,13,2528,22,9,10,3.5555555555555554
1423,936,12418,17,11691,6,11,20,2.3636363636363638
1425,334,14544,4,11416,4,11,13,1.5454545454545454
1426,416,16796,14,10219,4,14,9,0.9285714285714286
1427,483,5063,5,5094,17,13,13,2.3076923076923075
1429,158,17841,5,8494,12,17,0,0.7058823529411765
1430,792,739,8,4468,13,0,4,17.0
1432,962,14672,14,1029,27,14,14,2.9285714285714284
1433,353,4462,8,8913,9,14,1,0.7142857142857143
1434,208,12589,14,10211,23,25,6,1.16
1438,817,3792,20,890,10,28,7,0.6071428571428571
1439,996,3446,1,9254,2,9,10,1.3333333333333333
1440,653,14680,9,14677,16,15,9,1.6666666666666667
1441,687,936,11,13757,29,18,19,2.6666666666666665
1442,990,10092,19,5352,30,20,11,2.05
1444,905,7329,19,327,14,0,9,23.0
1446,43,8600,4,3394,2,19,11,0.6842105263157895
1448,231,6190,10,14989,17,3,20,12.333333333333334
1449,469,26946,14,13885,26,14,12,2.7142857142857144
1454,214,27739,3,7616,0,23,8,0.34782608695652173
1458,347,25743,14,13458,14,6,17,5.166666666666667
1459,633,14692,14,11477,0,21,14,0.6666666666666666
1460,838,17489,2,6119,11,23,4,0.6521739130434783
1462,610,24114,12,5725,0,29,18,0.6206896551724138
1463,861,23842,4,12778,6,22,18,1.0909090909090908
1467,857,6951,1,10182,14,3,18,10.666666666666666
1468,577,8660,14,1360,3,22,19,1.0
1469,276,8609,17,13101,19,8,0,2.375
1470,813,15549,9,7898,23,28,11,1.2142857142857142
1472,159,16655,20,11148,1,11,18,1.7272727272727273
1473,369,28880,6,12391,1,12,3,0.3333333333333333
1475,77,26221,10,2180,19,8,17,4.5
1477,488,11250,3,1576,13,30,11,0.8
1478,23,18081,15,12492,2,19,7,0.47368421052631576
1479,439,3376,6,6327,14,4,15,7.25
1481,352,8862,10,11003,3,0,16,19.0
1482,571,26880,11,9776,2,28,20,0.7857142857142857
1483,627,10504,4,2790,2,24,14,0.6666666666666666
1486,843,20154,18,11970,4,22,5,0.4090909090909091
1488,880,15662,1,8748,23,14,20,3.0714285714285716
1489,812,7873,9,5695,22,14,4,1.8571428571428572
1490,905,22472,6,14459,16,30,13,0.9666666666666667
1491,898,27014,19,3384,3,13,1,0.3076923076923077
1492,840,29074,19,8186,26,9,17,4.777777777777778
1493,632,10885,13,8463,17,1,15,32.0
1498,895,26107,11,1668,21,21,16,1.7619047619047619
1500,339,7744,3,4708,9,27,13,0.8148148148148148
1501,560,23773,9,1508,18,23,5,1.0
1502,917,13403,10,9093,19,27,16,1.2962962962962963
1504,593,20481,1,5131,26,27,10,1.3333333333333333
1506,156,17706,1,4534,0,2,9,4.5
1507,368,2680,9,13643,12,20,19,1.55
1508,899,27842,15,6564,15,11,14,2.6363636363636362
1509,936,15204,18,12348,17,25,8,1.0
1511,198,2165,12,9658,20,6,17,6.166666666666667
1512,771,26459,12,5148,15,14,8,1.6428571428571428
1513,935,22559,12,14810,3,29,5,0.27586206896551724
1514,880,4377,6,5004,12,3,11,7.666666666666667
1516,120,17829,16,11211,12,24,4,0.6666666666666666
1523,134,8419,15,5505,1,30,0,0.03333333333333333
1524,590,20480,10,14838,29,14,7,2.5714285714285716
1526,748,8078,16,4541,26,16,16,2.625
1527,936,27292,14,11687,12,20,5,0.85
1528,181,13439,3,2881,0,23,10,0.43478260869565216
1529,300,29034,1,7693,29,19,1,1.5789473684210527
1532,878,28738,8,7817,7,17,0,0.4117647058823529
1535,965,25582,9,12936,24,27,15,1.4444444444444444
1537,729,10780,19,14985,5,12,5,0.8333333333333334
1539,977,1037,19,11935,10,14,10,1.4285714285714286
1540,47,29800,19,4422,20,29,6,0.896551724137931
1541,376,20359,10,11945,4,17,19,1.3529411764705883
1542,800,316,18,11254,11,8,15,3.25
1543,705,22886,2,5008,3,22,18,0.9545454545454546
1544,785,20805,8,8795,27,17,1,1.6470588235294117
1546,845,21409,5,8442,20,4,11,7.75
1548,746,24280,20,8422,12,7,12,3.4285714285714284
1550,280,13759,10,11111,15,3,7,7.333333333333333
1553,142,28692,3,1992,18,14,20,2.7142857142857144
1554,233,3965,12,5114,3,11,1,0.36363636363636365
1555,946,18865,12,12552,13,19,6,1.0
1556,436,11968,9,1139,24,18,16,2.2222222222222223
1557,953,13302,14,12718,12,10,2,1.4
1559,792,12857,5,10516,28,17,12,2.3529411764705883
1562,428,4804,3,14918,27,0,18,45.0
1563,584,27288,2,2928,9,8,16,3.125
1565,442,6098,2,5074,3,4,12,3.75
1566,304,12969,10,12656,20,11,19,3.5454545454545454
1567,227,2437,13,2256,9,17,9,1.0588235294117647
1568,31,19640,19,6324,30,11,11,3.727272727272727
1569,904,26902,14,10806,7,0,12,19.0
1571,991,28426,10,14252,10,30,6,0.5333333333333333
1572,543,19940,7,5597,24,10,18,4.2
1573,620,26799,6,11283,23,4,1,6.0
1574,981,10772,13,1314,17,7,11,4.0
1575,333,20412,13,7848,25,7,5,4.285714285714286
1577,785,20516,17,11995,17,9,18,3.888888888888889
1578,13,27010,2,4972,22,28,1,0.8214285714285714
1580,880,8585,19,14985,30,22,14,2.0
1581,452,7313,20,318,15,2,1,8.0
1582,859,20282,10,12999,23,3,13,12.0
1583,959,1367,1,12329,11,9,2,1.4444444444444444
1584,769,12593,12,8126,4,8,5,1.125
1585,830,1705,4,9680,8,22,7,0.6818181818181818
1586,676,6783,17,11542,4,11,20,2.1818181818181817
1587,925,6473,13,9787,18,25,9,1.08
1590,132,15360,2,13907,11,19,18,1.5263157894736843
1593,396,9959,5,14485,0,18,20,1.1111111111111112
1594,305,12261,7,10710,19,16,8,1.6875
1595,766,12915,11,9630,1,16,8,0.5625
1596,90,4868,5,6987,18,25,0,0.72
1598,556,10942,4,12213,0,18,7,0.3888888888888889
1599,275,6228,9,14173,19,19,15,1.7894736842105263
1600,793,14686,2,10428,29,6,18,7.833333333333333
1601,872,2390,8,12694,10,9,15,2.7777777777777777
1603,130,21409,12,14283,15,29,0,0.5172413793103449
1604,122,24790,11,4037,5,30,6,0.36666666666666664
1605,949,29314,7,13338,21,30,4,0.8333333333333334
1608,859,2499,19,181,28,0,16,44.0
1612,520,11028,16,1914,23,19,19,2.210526315789474
1614,298,25591,9,3910,13,23,15,1.2173913043478262
1617,666,2992,1,7612,11,3,19,10.0
1618,288,11279,7,1430,26,27,11,1.3703703703703705
1619,977,21866,7,12917,15,0,1,16.0
1620,851,27364,3,1309,6,10,0,0.6
1621,360,23455,3,8599,18,2,19,18.5
1624,85,19321,9,8757,10,23,12,0.9565217391304348
1625,789,6653,19,4668,17,20,16,1.65
1626,43,4087,13,1283,24,11,5,2.6363636363636362
1627,904,19538,16,9533,13,11,17,2.727272727272727
1629,304,10970,9,296,15,10,16,3.1
1630,9,21371,15,1369,7,10,16,2.3
1631,829,247,1,2405,15,25,15,1.2
1632,694,21189,4,4493,9,20,5,0.7
1633,794,17678,17,3996,2,19,5,0.3684210526315789
1634,910,27265,11,5203,29,13,14,3.3076923076923075
1639,814,16409,10,2504,11,1,4,15.0
1640,22,27290,8,11386,19,17,3,1.2941176470588236
1642,361,6213,8,814,21,11,2,2.090909090909091
1643,416,3436,11,190,2,1,18,20.0
1644,22,24059,8,1371,27,24,5,1.3333333333333333
1645,94,25274,20,235,11,15,3,0.9333333333333333
1646,244,14037,16,3743,5,6,11,2.6666666666666665
1648,917,18470,3,10854,26,2,12,19.0
1649,169,16340,8,1732,4,10,20,2.4
1650,794,8121,20,8508,24,18,19,2.388888888888889
1651,887,8791,20,8877,6,4,18,6.0
1652,919,17712,6,4333,23,16,15,2.375
1653,862,5784,9,1570,11,26,4,0.5769230769230769
1656,148,17448,13,12225,16,16,2,1.125
1658,766,9418,18,12640,5,13,6,0.8461538461538461
1659,309,9890,2,7549,24,29,4,0.9655172413793104
1662,447,13100,5,9301,11,7,9,2.857142857142857
1663,331,8562,5,11117,7,13,20,2.076923076923077
1665,577,23822,2,13452,17,12,0,1.4166666666666667
1666,792,9549,2,14997,20,17,6,1.5294117647058822
1667,422,25739,7,8683,26,25,1,1.08
1669,432,13902,14,11465,1,6,12,2.1666666666666665
1671,195,8644,4,13867,0,0,19,19.0
1672,972,12082,1,13727,1,16,15,1.0
1674,357,11232,14,5326,3,28,7,0.35714285714285715
1675,676,18931,9,8832,14,25,9,0.92
1676,711,29412,11,4437,1,8,18,2.375
1678,746,25105,5,13765,6,23,20,1.1304347826086956
1679,265,19039,4,3907,11,2,16,13.5
1681,803,25926,14,11782,21,3,5,8.666666666666666
1684,469,20919,18,10821,22,21,1,1.0952380952380953
1685,748,4674,20,5037,21,9,11,3.5555555555555554
1689,689,2466,11,1480,3,22,1,0.18181818181818182
1690,586,2716,1,4708,27,9,5,3.5555555555555554
1691,921,8749,20,9651,6,11,7,1.1818181818181819
1692,603,2946,13,4291,25,4,18,10.75
1693,842,4609,12,695,23,30,11,1.1333333333333333
1694,875,5147,1,879,8,10,5,1.3
1695,351,12314,5,5683,15,5,9,4.8
1696,338,15799,9,6324,28,7,20,6.857142857142857
1697,201,2874,3,2834,25,2,20,22.5
1698,8,24389,17,10068,11,26,14,0.9615384615384616
1699,612,243,10,8726,28,26,16,1.6923076923076923
1702,675,15968,3,530,13,8,1,1.75
1703,724,20757,10,14885,1,14,1,0.14285714285714285
1705,122,16722,6,4889,18,30,12,1.0
1712,225,9325,15,12270,20,3,6,8.666666666666666
1714,82,21524,19,13172,9,15,12,1.4
1715,169,820,8,9563,26,30,17,1.4333333333333333
1716,813,18017,8,11442,3,3,15,6.0
1717,257,23736,10,5012,24,1,6,30.0
1719,623,20858,18,9163,13,18,1,0.7777777777777778
1720,826,11096,12,4153,12,5,13,5.0
1722,694,10808,16,2871,2,6,6,1.3333333333333333
1723,831,22232,19,12277,23,22,3,1.1818181818181819
1725,924,17055,19,69,25,25,14,1.56
1727,718,11728,12,7975,19,19,9,1.4736842105263157
1730,855,5775,9,5790,7,9,5,1.3333333333333333
1732,202,27739,14,5376,17,29,2,0.6551724137931034
1735,89,29561,16,6034,15,14,18,2.357142857142857
1739,914,6288,10,9934,10,26,5,0.5769230769230769
1741,602,3182,16,10576,27,7,7,4.857142857142857
1743,345,9954,6,1633,22,10,11,3.3
1744,720,8898,3,9436,28,13,16,3.3846153846153846
1745,561,6802,11,6462,13,2,0,6.5
1746,416,21276,6,10258,0,26,0,0.0
1749,319,15606,2,11647,18,27,0,0.6666666666666666
1750,589,19820,16,7096,27,18,15,2.3333333333333335
1751,470,12396,6,7297,29,23,3,1.391304347826087
1754,594,8494,6,1883,5,11,1,0.5454545454545454
1757,978,13391,11,11065,2,22,10,0.5454545454545454
1759,516,5386,17,13490,12,15,5,1.1333333333333333
1760,595,26062,16,636,28,29,5,1.1379310344827587
1764,987,12275,2,14333,27,3,4,10.333333333333334
1766,907,8980,6,14024,5,22,11,0.7272727272727273
1768,635,15295,1,13007,20,28,2,0.7857142857142857
1769,331,7457,15,2466,16,24,4,0.8333333333333334
1770,330,3986,11,6569,27,21,6,1.5714285714285714
1771,928,25778,2,6800,2,0,20,22.0
1772,144,6538,15,5018,3,24,11,0.5833333333333334
1773,140,12722,16,7876,2,28,6,0.2857142857142857
1775,416,21365,19,10078,11,13,2,1.0
1778,519,17814,20,11915,0,9,0,0.0
1779,34,27531,1,1830,23,6,11,5.666666666666667
1781,765,9029,17,6420,20,19,4,1.263157894736842
1782,902,28188,1,3080,29,11,1,2.727272727272727
1784,785,24807,6,14277,3,20,3,0.3
1785,78,13816,10,6359,24,21,19,2.0476190476190474
1787,14,24140,15,8402,1,27,12,0.48148148148148145
1790,409,27151,20,2329,29,5,14,8.6
1792,450,7072,4,9915,26,17,7,1.9411764705882353
